entity_id, _timestamp, trip_id, start_time, start_date, trip_schedule_relationship,             arrival_delay,arrival_time,departure_delay,route_id, vehicle_id, departure_time, stop_id,              schedule_relationship
30061_837649_2443_577_1,1535514797,471015,13:25:00,20180829,0,188,1535514908,188,2443_577,30061_837649_2443_577_1,1535514908,207470,0
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535518320,0,2446_879,,1535518320,256028,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535518403,0,2446_879,,1535518403,2560475,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535518444,0,2446_879,,1535518444,2560452,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535518488,0,2446_879,,1535518488,2560453,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535518572,0,2446_879,,1535518572,2560551,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535518670,0,2446_879,,1535518670,2560577,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535518740,0,2446_879,,1535518740,2560406,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519040,0,2446_879,,1535519040,2560553,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519125,0,2446_879,,1535519125,2560554,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519165,0,2446_879,,1535519165,2560555,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519252,0,2446_879,,1535519252,2560556,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519317,0,2446_879,,1535519317,2560557,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519396,0,2446_879,,1535519396,2560558,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519460,0,2446_879,,1535519460,2560403,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519530,0,2446_879,,1535519530,256060,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519578,0,2446_879,,1535519578,256061,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519617,0,2446_879,,1535519617,256062,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519670,0,2446_879,,1535519670,256063,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519698,0,2446_879,,1535519698,256064,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519739,0,2446_879,,1535519739,256065,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519762,0,2446_879,,1535519762,256036,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519799,0,2446_879,,1535519799,256041,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519867,0,2446_879,,1535519867,2560559,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519913,0,2446_879,,1535519913,256040,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535519953,0,2446_879,,1535519953,2560560,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535520023,0,2446_879,,1535520023,256066,2
9212_306639_2446_879,1535514797,31080,14:52:00,20180829,0,0,1535520120,0,2446_879,,1535520120,2560667,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518200,0,2433_785,,1535518200,275076,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518200,0,2433_785,,1535518200,275012,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518260,0,2433_785,,1535518260,275013,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518320,0,2433_785,,1535518320,2750400,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518380,0,2433_785,,1535518380,275086,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518440,0,2433_785,,1535518440,275087,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518440,0,2433_785,,1535518440,2750460,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518500,0,2433_785,,1535518500,2750461,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518500,0,2433_785,,1535518500,2750130,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518560,0,2433_785,,1535518560,2750462,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518620,0,2433_785,,1535518620,2750463,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518680,0,2433_785,,1535518680,2747293,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518740,0,2433_785,,1535518740,2747397,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535518800,0,2433_785,,1535518800,2747315,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519160,0,2433_785,,1535519160,2747374,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519160,0,2433_785,,1535519160,2747171,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519220,0,2433_785,,1535519220,2747172,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519280,0,2433_785,,1535519280,2747173,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519280,0,2433_785,,1535519280,2747174,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519340,0,2433_785,,1535519340,2747175,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519340,0,2433_785,,1535519340,2747176,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519340,0,2433_785,,1535519340,2747177,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519400,0,2433_785,,1535519400,2747178,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519400,0,2433_785,,1535519400,2747412,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519460,0,2433_785,,1535519460,2747398,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519460,0,2433_785,,1535519460,2747399,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519520,0,2433_785,,1535519520,2747400,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519520,0,2433_785,,1535519520,2747401,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519580,0,2433_785,,1535519580,2747189,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519640,0,2433_785,,1535519640,2747191,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519700,0,2433_785,,1535519700,2747192,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519700,0,2433_785,,1535519700,2747193,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519760,0,2433_785,,1535519760,2747208,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535519820,0,2433_785,,1535519820,2747209,2
8896_115620590082_2433_785,1535514797,576818,14:50:00,20180829,0,0,1535520000,0,2433_785,,1535520000,2747210,2
33553_15015262_2436_8529,1535514797,354157,14:40:00,20180829,0,0,1535517600,0,2436_8529,,1535517600,2148355,2
33553_15015262_2436_8529,1535514797,354157,14:40:00,20180829,0,0,1535518080,0,2436_8529,,1535518080,2148451,2
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,31,1535514811,65,2452_70,12534_115303870062_2452_70_1,1535514845,2256190,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,73,1535514853,110,2452_70,12534_115303870062_2452_70_1,1535514890,2256191,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-4,1535514896,15,2452_70,12534_115303870062_2452_70_1,1535514915,2256192,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,33,1535514933,40,2452_70,12534_115303870062_2452_70_1,1535514940,2256193,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-11,1535514949,10,2452_70,12534_115303870062_2452_70_1,1535514970,2256194,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,15,1535514975,22,2452_70,12534_115303870062_2452_70_1,1535514982,2256195,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-32,1535514988,-9,2452_70,12534_115303870062_2452_70_1,1535515011,2256196,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-27,1535515053,31,2452_70,12534_115303870062_2452_70_1,1535515111,2256214,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-281,1535515219,-11,2452_70,12534_115303870062_2452_70_1,1535515489,225612,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,99,1535515599,105,2452_70,12534_115303870062_2452_70_1,1535515605,225660,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,47,1535515667,53,2452_70,12534_115303870062_2452_70_1,1535515673,225621,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,66,1535515686,74,2452_70,12534_115303870062_2452_70_1,1535515694,225628,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,20,1535515700,28,2452_70,12534_115303870062_2452_70_1,1535515708,225629,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,34,1535515714,44,2452_70,12534_115303870062_2452_70_1,1535515724,225630,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,13,1535515753,20,2452_70,12534_115303870062_2452_70_1,1535515760,225631,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,36,1535515776,50,2452_70,12534_115303870062_2452_70_1,1535515790,225632,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-17,1535515843,11,2452_70,12534_115303870062_2452_70_1,1535515871,2250555,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,40,1535515900,55,2452_70,12534_115303870062_2452_70_1,1535515915,225021,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,6,1535515926,18,2452_70,12534_115303870062_2452_70_1,1535515938,2250421,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,33,1535515953,46,2452_70,12534_115303870062_2452_70_1,1535515966,2250422,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-9,1535515971,1,2452_70,12534_115303870062_2452_70_1,1535515981,2250423,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,9,1535515989,19,2452_70,12534_115303870062_2452_70_1,1535515999,2250424,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,23,1535516003,31,2452_70,12534_115303870062_2452_70_1,1535516011,2250425,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,34,1535516014,53,2452_70,12534_115303870062_2452_70_1,1535516033,2250426,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,9,1535516049,23,2452_70,12534_115303870062_2452_70_1,1535516063,2250427,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-7,1535516093,2,2452_70,12534_115303870062_2452_70_1,1535516102,2250428,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,7,1535516107,14,2452_70,12534_115303870062_2452_70_1,1535516114,2250429,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-31,1535516129,-22,2452_70,12534_115303870062_2452_70_1,1535516138,2250430,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-161,1535516179,-122,2452_70,12534_115303870062_2452_70_1,1535516218,225032,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-111,1535516229,-102,2452_70,12534_115303870062_2452_70_1,1535516238,2250390,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-136,1535516264,-113,2452_70,12534_115303870062_2452_70_1,1535516287,2250391,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-144,1535516316,-137,2452_70,12534_115303870062_2452_70_1,1535516323,2250392,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-127,1535516333,-104,2452_70,12534_115303870062_2452_70_1,1535516356,2250393,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-155,1535516365,-130,2452_70,12534_115303870062_2452_70_1,1535516390,2250394,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-115,1535516405,-106,2452_70,12534_115303870062_2452_70_1,1535516414,2250404,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-152,1535516428,-138,2452_70,12534_115303870062_2452_70_1,1535516442,2250405,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-122,1535516458,-112,2452_70,12534_115303870062_2452_70_1,1535516468,2250406,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-145,1535516495,-135,2452_70,12534_115303870062_2452_70_1,1535516505,2250640,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-117,1535516523,-92,2452_70,12534_115303870062_2452_70_1,1535516548,2250407,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-127,1535516573,-124,2452_70,12534_115303870062_2452_70_1,1535516576,2250397,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-216,1535516604,-172,2452_70,12534_115303870062_2452_70_1,1535516648,2250398,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-113,1535516707,-94,2452_70,12534_115303870062_2452_70_1,1535516726,2250349,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-141,1535516739,-54,2452_70,12534_115303870062_2452_70_1,1535516826,2250350,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-89,1535516851,-83,2452_70,12534_115303870062_2452_70_1,1535516857,2250351,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-170,1535516890,-134,2452_70,12534_115303870062_2452_70_1,1535516926,2250353,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-215,1535516965,-208,2452_70,12534_115303870062_2452_70_1,1535516972,2250354,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-230,1535517010,-217,2452_70,12534_115303870062_2452_70_1,1535517023,2250355,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-213,1535517027,-157,2452_70,12534_115303870062_2452_70_1,1535517083,2250624,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-221,1535517139,-199,2452_70,12534_115303870062_2452_70_1,1535517161,2250440,0
12534_115303870062_2452_70_1,1535514797,465032,13:47:00,20180829,0,-332,1535517208,-264,2452_70,12534_115303870062_2452_70_1,1535517276,225042,0
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535518380,0,2433_729,,1535518380,2148194,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535518560,0,2433_729,,1535518560,2148425,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535518740,0,2433_729,,1535518740,2148212,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535518800,0,2433_729,,1535518800,2148543,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535518920,0,2433_729,,1535518920,2148374,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535518980,0,2433_729,,1535518980,214897,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519160,0,2433_729,,1535519160,2148100,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519160,0,2433_729,,1535519160,2148101,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519220,0,2433_729,,1535519220,2148102,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519280,0,2433_729,,1535519280,276711,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519280,0,2433_729,,1535519280,276712,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519340,0,2433_729,,1535519340,276713,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519400,0,2433_729,,1535519400,276714,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519460,0,2433_729,,1535519460,276715,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519460,0,2433_729,,1535519460,276716,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519520,0,2433_729,,1535519520,276717,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519520,0,2433_729,,1535519520,276718,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519580,0,2433_729,,1535519580,276719,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519580,0,2433_729,,1535519580,276720,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519760,0,2433_729,,1535519760,2148545,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519820,0,2433_729,,1535519820,214882,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535519880,0,2433_729,,1535519880,2766135,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520000,0,2433_729,,1535520000,276628,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520180,0,2433_729,,1535520180,2770292,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520240,0,2433_729,,1535520240,2770601,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520300,0,2433_729,,1535520300,2770602,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520300,0,2433_729,,1535520300,2770603,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520360,0,2433_729,,1535520360,2770604,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520420,0,2433_729,,1535520420,2770605,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520540,0,2433_729,,1535520540,2770221,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520540,0,2433_729,,1535520540,2770555,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520600,0,2433_729,,1535520600,2770606,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520600,0,2433_729,,1535520600,2770607,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520660,0,2433_729,,1535520660,2770608,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520660,0,2433_729,,1535520660,2770293,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520720,0,2433_729,,1535520720,2770609,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520780,0,2433_729,,1535520780,2770610,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520900,0,2433_729,,1535520900,2770225,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520900,0,2433_729,,1535520900,2770226,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520900,0,2433_729,,1535520900,2770227,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535520960,0,2433_729,,1535520960,2770196,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535521020,0,2433_729,,1535521020,2770197,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535521080,0,2433_729,,1535521080,2770198,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535521080,0,2433_729,,1535521080,2770513,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535521140,0,2433_729,,1535521140,2770202,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535521440,0,2433_729,,1535521440,2770138,2
8896_115630720039_2433_729,1535514797,468491,14:53:00,20180829,0,0,1535521500,0,2433_729,,1535521500,277079,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535515500,0,2436_705,,1535515500,2150109,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535515560,0,2436_705,,1535515560,215050,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535515620,0,2436_705,,1535515620,2150300,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535515800,0,2436_705,,1535515800,214511,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516040,0,2436_705,,1535516040,2145560,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516220,0,2436_705,,1535516220,2145518,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516280,0,2436_705,,1535516280,2145386,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516340,0,2436_705,,1535516340,2145542,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516400,0,2436_705,,1535516400,214598,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516460,0,2436_705,,1535516460,214599,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516520,0,2436_705,,1535516520,2145100,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516580,0,2436_705,,1535516580,2145389,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516640,0,2436_705,,1535516640,2145543,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516640,0,2436_705,,1535516640,2145103,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516700,0,2436_705,,1535516700,2145104,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516760,0,2436_705,,1535516760,2145105,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516760,0,2436_705,,1535516760,2145106,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516820,0,2436_705,,1535516820,2145135,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516880,0,2436_705,,1535516880,2145136,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516880,0,2436_705,,1535516880,2145137,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535516940,0,2436_705,,1535516940,2145138,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517000,0,2436_705,,1535517000,2145139,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517060,0,2436_705,,1535517060,2145140,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517120,0,2436_705,,1535517120,2145141,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517180,0,2436_705,,1535517180,2145142,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517240,0,2436_705,,1535517240,2145143,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517300,0,2436_705,,1535517300,2145144,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517360,0,2436_705,,1535517360,2145145,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517420,0,2436_705,,1535517420,2145146,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517420,0,2436_705,,1535517420,2145147,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517480,0,2436_705,,1535517480,2145148,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517540,0,2436_705,,1535517540,2145149,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517600,0,2436_705,,1535517600,2145150,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517600,0,2436_705,,1535517600,2145151,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517660,0,2436_705,,1535517660,2145152,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517720,0,2436_705,,1535517720,2145153,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517780,0,2436_705,,1535517780,2145154,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517840,0,2436_705,,1535517840,2145155,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517900,0,2436_705,,1535517900,2145156,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517960,0,2436_705,,1535517960,2145157,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535517960,0,2436_705,,1535517960,2145158,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518080,0,2436_705,,1535518080,2145159,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518080,0,2436_705,,1535518080,2145160,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518140,0,2436_705,,1535518140,214639,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518200,0,2436_705,,1535518200,214659,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518260,0,2436_705,,1535518260,214630,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518320,0,2436_705,,1535518320,214660,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518380,0,2436_705,,1535518380,214661,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518380,0,2436_705,,1535518380,214662,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518440,0,2436_705,,1535518440,214781,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518500,0,2436_705,,1535518500,214782,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518560,0,2436_705,,1535518560,214783,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518560,0,2436_705,,1535518560,2147276,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518620,0,2436_705,,1535518620,214784,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518680,0,2436_705,,1535518680,214796,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518740,0,2436_705,,1535518740,214785,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518800,0,2436_705,,1535518800,2147275,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535518800,0,2436_705,,1535518800,2147249,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535519040,0,2436_705,,1535519040,214732,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535519160,0,2436_705,,1535519160,2147250,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535519220,0,2436_705,,1535519220,2147251,2
33553_15016440_2436_705,1535514797,757360,14:05:00,20180829,0,0,1535519280,0,2436_705,,1535519280,2147122,2
