entity_id, _timestamp, trip_id, start_time, start_date, trip_schedule_relationship,             arrival_delay,arrival_time,departure_delay,route_id, vehicle_id, departure_time, stop_id,              schedule_relationship30061_837649_2443_577_1,1535514697,471015,13:25:00,20180829,0,146,1535514686,164,2443_577,30061_837649_2443_577_1,1535514704,207457,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
30061_837649_2443_577_1,1535514697,471015,13:25:00,20180829,0,137,1535514737,146,2443_577,30061_837649_2443_577_1,1535514746,207459,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
30061_837649_2443_577_1,1535514697,471015,13:25:00,20180829,0,180,1535514780,191,2443_577,30061_837649_2443_577_1,1535514791,2074169,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
30061_837649_2443_577_1,1535514697,471015,13:25:00,20180829,0,191,1535514911,191,2443_577,30061_837649_2443_577_1,1535514911,207470,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518200,0,2433_785,,1535518200,275076,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518200,0,2433_785,,1535518200,275012,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518260,0,2433_785,,1535518260,275013,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518320,0,2433_785,,1535518320,2750400,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518380,0,2433_785,,1535518380,275086,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518440,0,2433_785,,1535518440,275087,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518440,0,2433_785,,1535518440,2750460,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518500,0,2433_785,,1535518500,2750461,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518500,0,2433_785,,1535518500,2750130,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518560,0,2433_785,,1535518560,2750462,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518620,0,2433_785,,1535518620,2750463,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518680,0,2433_785,,1535518680,2747293,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518740,0,2433_785,,1535518740,2747397,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535518800,0,2433_785,,1535518800,2747315,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519160,0,2433_785,,1535519160,2747374,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519160,0,2433_785,,1535519160,2747171,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519220,0,2433_785,,1535519220,2747172,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519280,0,2433_785,,1535519280,2747173,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519280,0,2433_785,,1535519280,2747174,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519340,0,2433_785,,1535519340,2747175,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519340,0,2433_785,,1535519340,2747176,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519340,0,2433_785,,1535519340,2747177,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519400,0,2433_785,,1535519400,2747178,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519400,0,2433_785,,1535519400,2747412,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519460,0,2433_785,,1535519460,2747398,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519460,0,2433_785,,1535519460,2747399,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519520,0,2433_785,,1535519520,2747400,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519520,0,2433_785,,1535519520,2747401,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519580,0,2433_785,,1535519580,2747189,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519640,0,2433_785,,1535519640,2747191,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519700,0,2433_785,,1535519700,2747192,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519700,0,2433_785,,1535519700,2747193,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519760,0,2433_785,,1535519760,2747208,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535519820,0,2433_785,,1535519820,2747209,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8896_115620590082_2433_785,1535514697,576818,14:50:00,20180829,0,0,1535520000,0,2433_785,,1535520000,2747210,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15015262_2436_8529,1535514697,354157,14:40:00,20180829,0,0,1535517600,0,2436_8529,,1535517600,2148355,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15015262_2436_8529,1535514697,354157,14:40:00,20180829,0,0,1535518080,0,2436_8529,,1535518080,2148451,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-20,1535514700,-10,2452_70,12534_115303870062_2452_70_1,1535514710,2256182,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-9,1535514711,3,2452_70,12534_115303870062_2452_70_1,1535514723,2256183,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-28,1535514752,6,2452_70,12534_115303870062_2452_70_1,1535514786,2256190,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,14,1535514794,51,2452_70,12534_115303870062_2452_70_1,1535514831,2256191,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-63,1535514837,-44,2452_70,12534_115303870062_2452_70_1,1535514856,2256192,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-26,1535514874,-19,2452_70,12534_115303870062_2452_70_1,1535514881,2256193,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-70,1535514890,-49,2452_70,12534_115303870062_2452_70_1,1535514911,2256194,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-44,1535514916,-37,2452_70,12534_115303870062_2452_70_1,1535514923,2256195,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-91,1535514929,-68,2452_70,12534_115303870062_2452_70_1,1535514952,2256196,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-86,1535514994,-28,2452_70,12534_115303870062_2452_70_1,1535515052,2256214,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-340,1535515160,-35,2452_70,12534_115303870062_2452_70_1,1535515465,225612,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,74,1535515574,80,2452_70,12534_115303870062_2452_70_1,1535515580,225660,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,22,1535515642,28,2452_70,12534_115303870062_2452_70_1,1535515648,225621,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,41,1535515661,49,2452_70,12534_115303870062_2452_70_1,1535515669,225628,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-5,1535515675,3,2452_70,12534_115303870062_2452_70_1,1535515683,225629,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,9,1535515689,19,2452_70,12534_115303870062_2452_70_1,1535515699,225630,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-12,1535515728,-5,2452_70,12534_115303870062_2452_70_1,1535515735,225631,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,11,1535515751,25,2452_70,12534_115303870062_2452_70_1,1535515765,225632,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-42,1535515818,-15,2452_70,12534_115303870062_2452_70_1,1535515845,2250555,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,14,1535515874,29,2452_70,12534_115303870062_2452_70_1,1535515889,225021,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-20,1535515900,-8,2452_70,12534_115303870062_2452_70_1,1535515912,2250421,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,8,1535515928,21,2452_70,12534_115303870062_2452_70_1,1535515941,2250422,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-34,1535515946,-24,2452_70,12534_115303870062_2452_70_1,1535515956,2250423,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-16,1535515964,-6,2452_70,12534_115303870062_2452_70_1,1535515974,2250424,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-2,1535515978,6,2452_70,12534_115303870062_2452_70_1,1535515986,2250425,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,9,1535515989,28,2452_70,12534_115303870062_2452_70_1,1535516008,2250426,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-16,1535516024,-2,2452_70,12534_115303870062_2452_70_1,1535516038,2250427,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-32,1535516068,-23,2452_70,12534_115303870062_2452_70_1,1535516077,2250428,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-18,1535516082,-11,2452_70,12534_115303870062_2452_70_1,1535516089,2250429,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-56,1535516104,-47,2452_70,12534_115303870062_2452_70_1,1535516113,2250430,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-186,1535516154,-147,2452_70,12534_115303870062_2452_70_1,1535516193,225032,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-136,1535516204,-127,2452_70,12534_115303870062_2452_70_1,1535516213,2250390,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-161,1535516239,-139,2452_70,12534_115303870062_2452_70_1,1535516261,2250391,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-170,1535516290,-163,2452_70,12534_115303870062_2452_70_1,1535516297,2250392,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-153,1535516307,-130,2452_70,12534_115303870062_2452_70_1,1535516330,2250393,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-181,1535516339,-156,2452_70,12534_115303870062_2452_70_1,1535516364,2250394,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-141,1535516379,-132,2452_70,12534_115303870062_2452_70_1,1535516388,2250404,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-178,1535516402,-164,2452_70,12534_115303870062_2452_70_1,1535516416,2250405,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-148,1535516432,-138,2452_70,12534_115303870062_2452_70_1,1535516442,2250406,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-171,1535516469,-161,2452_70,12534_115303870062_2452_70_1,1535516479,2250640,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-143,1535516497,-118,2452_70,12534_115303870062_2452_70_1,1535516522,2250407,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-153,1535516547,-150,2452_70,12534_115303870062_2452_70_1,1535516550,2250397,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-242,1535516578,-198,2452_70,12534_115303870062_2452_70_1,1535516622,2250398,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-138,1535516682,-119,2452_70,12534_115303870062_2452_70_1,1535516701,2250349,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-167,1535516713,-81,2452_70,12534_115303870062_2452_70_1,1535516799,2250350,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-116,1535516824,-110,2452_70,12534_115303870062_2452_70_1,1535516830,2250351,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-197,1535516863,-161,2452_70,12534_115303870062_2452_70_1,1535516899,2250353,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-242,1535516938,-235,2452_70,12534_115303870062_2452_70_1,1535516945,2250354,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-257,1535516983,-244,2452_70,12534_115303870062_2452_70_1,1535516996,2250355,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-240,1535517000,-184,2452_70,12534_115303870062_2452_70_1,1535517056,2250624,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-249,1535517111,-227,2452_70,12534_115303870062_2452_70_1,1535517133,2250440,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
12534_115303870062_2452_70_1,1535514697,465032,13:47:00,20180829,0,-359,1535517181,-291,2452_70,12534_115303870062_2452_70_1,1535517249,225042,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535515500,0,2436_705,,1535515500,2150109,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535515560,0,2436_705,,1535515560,215050,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535515620,0,2436_705,,1535515620,2150300,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535515800,0,2436_705,,1535515800,214511,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516040,0,2436_705,,1535516040,2145560,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516220,0,2436_705,,1535516220,2145518,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516280,0,2436_705,,1535516280,2145386,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516340,0,2436_705,,1535516340,2145542,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516400,0,2436_705,,1535516400,214598,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516460,0,2436_705,,1535516460,214599,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516520,0,2436_705,,1535516520,2145100,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516580,0,2436_705,,1535516580,2145389,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516640,0,2436_705,,1535516640,2145543,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516640,0,2436_705,,1535516640,2145103,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516700,0,2436_705,,1535516700,2145104,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516760,0,2436_705,,1535516760,2145105,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516760,0,2436_705,,1535516760,2145106,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516820,0,2436_705,,1535516820,2145135,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516880,0,2436_705,,1535516880,2145136,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516880,0,2436_705,,1535516880,2145137,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535516940,0,2436_705,,1535516940,2145138,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517000,0,2436_705,,1535517000,2145139,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517060,0,2436_705,,1535517060,2145140,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517120,0,2436_705,,1535517120,2145141,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517180,0,2436_705,,1535517180,2145142,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517240,0,2436_705,,1535517240,2145143,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517300,0,2436_705,,1535517300,2145144,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517360,0,2436_705,,1535517360,2145145,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517420,0,2436_705,,1535517420,2145146,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517420,0,2436_705,,1535517420,2145147,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517480,0,2436_705,,1535517480,2145148,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517540,0,2436_705,,1535517540,2145149,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517600,0,2436_705,,1535517600,2145150,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517600,0,2436_705,,1535517600,2145151,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517660,0,2436_705,,1535517660,2145152,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517720,0,2436_705,,1535517720,2145153,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517780,0,2436_705,,1535517780,2145154,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
33553_15016440_2436_705,1535514697,757360,14:05:00,20180829,0,0,1535517840,0,2436_705,,1535517840,2145155,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
