entity_id, _timestamp, trip_id, start_time, start_date, trip_schedule_relationship, arrival_delay,arrival_time,departure_delay, route_id, vehicle_id,departure_time, stop_id, schedule_relationship1665977e-7a74-44bd-97f1-f15740ff6831,1535513340,CI121-4318,,,0,0,0,0,CI,1005,0,20006,0
1665977e-7a74-44bd-97f1-f15740ff6831,1535513340,CI121-4318,,,0,0,0,0,CI,1005,0,20413,0
1665977e-7a74-44bd-97f1-f15740ff6831,1535513340,CI121-4318,,,0,0,0,0,CI,1005,0,20412,0
1665977e-7a74-44bd-97f1-f15740ff6831,1535513340,CI121-4318,,,0,0,0,0,CI,1005,0,20651,0
1665977e-7a74-44bd-97f1-f15740ff6831,1535513340,CI121-4318,,,0,0,0,0,CI,1005,0,21101,0
1665977e-7a74-44bd-97f1-f15740ff6831,1535513340,CI121-4318,,,0,0,0,0,CI,1005,0,20009,0
0b8d01c1-9042-4d71-9c28-aedc5e0cb290,1535513340,CI122-4318,,,0,0,0,0,CI,1007,0,20009,0
0b8d01c1-9042-4d71-9c28-aedc5e0cb290,1535513340,CI122-4318,,,0,0,0,0,CI,1007,0,21101,0
0b8d01c1-9042-4d71-9c28-aedc5e0cb290,1535513340,CI122-4318,,,0,0,0,0,CI,1007,0,20651,0
0b8d01c1-9042-4d71-9c28-aedc5e0cb290,1535513340,CI122-4318,,,0,0,0,0,CI,1007,0,20412,0
0b8d01c1-9042-4d71-9c28-aedc5e0cb290,1535513340,CI122-4318,,,0,0,0,0,CI,1007,0,20413,0
0b8d01c1-9042-4d71-9c28-aedc5e0cb290,1535513340,CI122-4318,,,0,0,0,0,CI,1007,0,20005,0
1d251079-e1ee-4cb6-9f3d-61b1badc186b,1535513340,CI123-4318,,,0,0,0,0,CI,1009,0,20006,0
1d251079-e1ee-4cb6-9f3d-61b1badc186b,1535513340,CI123-4318,,,0,0,0,0,CI,1009,0,20413,0
1d251079-e1ee-4cb6-9f3d-61b1badc186b,1535513340,CI123-4318,,,0,0,0,0,CI,1009,0,20412,0
1d251079-e1ee-4cb6-9f3d-61b1badc186b,1535513340,CI123-4318,,,0,0,0,0,CI,1009,0,20651,0
1d251079-e1ee-4cb6-9f3d-61b1badc186b,1535513340,CI123-4318,,,0,0,0,0,CI,1009,0,21101,0
1d251079-e1ee-4cb6-9f3d-61b1badc186b,1535513340,CI123-4318,,,0,0,0,0,CI,1009,0,20009,0
4e45427f-8734-46bb-b634-d239daae7a7a,1535513340,CI124-4318,,,0,0,0,0,CI,1005,0,20009,0
4e45427f-8734-46bb-b634-d239daae7a7a,1535513340,CI124-4318,,,0,0,0,0,CI,1005,0,21101,0
4e45427f-8734-46bb-b634-d239daae7a7a,1535513340,CI124-4318,,,0,0,0,0,CI,1005,0,20651,0
